HOUSE_TYPE,CNTRCT_YM,CNTCT_DE,TRNS_CLSF,TRAMT,ASSRNC_AMT,MTHT_AMT,NRB_SWST_NM,NRB_SWST_DIST
연립다세대,202503,3,전세,0,12600,0,상왕십리,278
오피스텔,202503,7,전세,0,24000,0,왕십리,210
오피스텔,202503,3,월세,0,5000,83,왕십리,210
오피스텔,202503,31,전세,0,23000,0,왕십리,241
오피스텔,202503,6,월세,0,21000,12,왕십리,241
연립다세대,202503,21,매매,15500,0,0,상왕십리,197
연립다세대,202503,28,월세,0,1000,55,상왕십리,197
연립다세대,202503,12,전세,0,12000,0,상왕십리,207
연립다세대,202503,3,월세,0,20000,60,상왕십리,157
연립다세대,202503,12,월세,0,2000,100,상왕십리,112
연립다세대,202503,14,전세,0,18000,0,왕십리,343
연립다세대,202503,29,월세,0,20000,25,왕십리,156
연립다세대,202503,3,월세,0,2000,115,왕십리,100
연립다세대,202503,23,전세,0,21000,0,용두(동대문구청),365
오피스텔,202503,29,월세,0,3000,40,용두(동대문구청),307
연립다세대,202503,11,전세,0,23000,0,용두(동대문구청),302
연립다세대,202503,8,월세,0,19600,21,왕십리,472
오피스텔,202503,10,월세,0,5000,120,신답,176
아파트,202503,3,매매,70300,0,0,신답,176
아파트,202503,11,전세,0,43950,0,신답,176
연립다세대,202503,19,매매,49500,0,0,마장,130
연립다세대,202503,17,전세,0,25000,0,마장,130
연립다세대,202503,8,매매,47900,0,0,마장,176
연립다세대,202503,10,매매,59000,0,0,마장,171
연립다세대,202503,12,월세,0,5000,250,마장,171
오피스텔,202503,26,전세,0,23000,0,마장,158
아파트,202503,15,매매,77000,0,0,마장,172
오피스텔,202503,26,전세,0,30000,0,마장,203
오피스텔,202503,7,전세,0,28800,0,마장,203
아파트,202503,22,매매,98000,0,0,마장,122
아파트,202503,19,매매,115000,0,0,마장,122
아파트,202503,17,매매,95000,0,0,마장,122
아파트,202503,12,매매,76500,0,0,마장,122
아파트,202503,8,매매,108000,0,0,마장,122
아파트,202503,8,매매,73500,0,0,마장,122
아파트,202503,4,매매,105000,0,0,마장,122
아파트,202503,29,월세,0,20010,70,마장,122
아파트,202503,29,전세,0,35000,0,마장,122
아파트,202503,29,전세,0,33000,0,마장,122
아파트,202503,23,전세,0,24150,0,마장,122
아파트,202503,16,전세,0,40000,0,마장,122
아파트,202503,16,전세,0,40000,0,마장,122
아파트,202503,13,전세,0,40000,0,마장,122
아파트,202503,12,전세,0,40000,0,마장,122
아파트,202503,1,전세,0,40000,0,마장,122
연립다세대,202503,8,월세,0,2000,55,마장,174
연립다세대,202503,22,전세,0,26500,0,마장,176
연립다세대,202503,16,월세,0,10000,100,마장,176
연립다세대,202503,10,월세,0,2700,92,마장,228
아파트,202503,29,매매,130000,0,0,마장,70
아파트,202503,23,매매,91500,0,0,마장,70
아파트,202503,1,매매,92200,0,0,마장,70
아파트,202503,29,월세,0,40000,30,마장,70
아파트,202503,29,월세,0,40000,30,마장,70
아파트,202503,27,전세,0,42000,0,마장,70
아파트,202503,17,월세,0,33000,60,마장,70
아파트,202503,17,전세,0,40950,0,마장,70
아파트,202503,15,전세,0,52000,0,마장,70
아파트,202503,13,전세,0,70000,0,마장,70
아파트,202503,8,전세,0,50000,0,마장,70
아파트,202503,8,전세,0,42000,0,마장,70
아파트,202503,6,전세,0,52000,0,마장,70
아파트,202503,21,매매,84000,0,0,마장,181
아파트,202503,20,매매,84000,0,0,마장,181
아파트,202503,15,매매,102000,0,0,마장,181
아파트,202503,15,매매,105000,0,0,마장,181
아파트,202503,14,매매,81000,0,0,마장,181
아파트,202503,13,매매,83000,0,0,마장,181
아파트,202503,8,매매,77000,0,0,마장,181
아파트,202503,1,매매,86000,0,0,마장,181
아파트,202503,29,전세,0,47000,0,마장,181
아파트,202503,28,전세,0,42000,0,마장,181
아파트,202503,27,전세,0,38400,0,마장,181
아파트,202503,18,전세,0,53200,0,마장,181
아파트,202503,15,전세,0,50400,0,마장,181
아파트,202503,8,전세,0,44000,0,마장,181
아파트,202503,7,전세,0,51000,0,마장,181
아파트,202503,6,전세,0,54000,0,마장,181
아파트,202503,19,매매,83800,0,0,마장,238
아파트,202503,18,매매,85000,0,0,마장,238
아파트,202503,14,매매,87000,0,0,마장,238
아파트,202503,18,월세,0,30000,90,마장,238
아파트,202503,5,월세,0,20000,150,왕십리,120
아파트,202503,26,매매,103000,0,0,마장,150
아파트,202503,16,매매,84000,0,0,마장,150
아파트,202503,12,매매,96000,0,0,마장,150
아파트,202503,10,매매,94000,0,0,마장,150
아파트,202503,16,전세,0,49000,0,마장,150
아파트,202503,5,전세,0,42000,0,마장,150
아파트,202503,23,매매,84000,0,0,마장,281
아파트,202503,2,매매,124000,0,0,마장,281
아파트,202503,25,전세,0,57000,0,마장,281
아파트,202503,7,전세,0,53000,0,마장,281
아파트,202503,5,매매,79000,0,0,용두(동대문구청),268
연립다세대,202503,29,매매,21000,0,0,용답,288
연립다세대,202503,28,매매,20345,0,0,용답,288
연립다세대,202503,19,매매,21240,0,0,용답,288
연립다세대,202503,16,매매,18298,0,0,용답,288
연립다세대,202503,2,매매,19110,0,0,용답,288
아파트,202503,24,매매,68300,0,0,용답,127
아파트,202503,17,매매,71000,0,0,용답,127
아파트,202503,1,전세,0,50000,0,용답,127
연립다세대,202503,25,월세,0,8600,28,용답,263
연립다세대,202503,20,전세,0,22650,0,용답,148
연립다세대,202503,9,전세,0,19400,0,용답,277
연립다세대,202503,9,전세,0,19400,0,용답,277
연립다세대,202503,8,전세,0,15700,0,용답,246
연립다세대,202503,6,월세,0,3000,75,용답,272
연립다세대,202503,5,전세,0,19500,0,한양대입구,477
아파트,202503,1,월세,0,5000,200,용답,133
아파트,202503,8,월세,0,2000,74,용답,171
아파트,202503,5,전세,0,15750,0,용답,171
아파트,202503,5,전세,0,15750,0,용답,171
아파트,202503,19,월세,0,200,35,왕십리,36
연립다세대,202503,11,월세,0,4000,29,왕십리,83
연립다세대,202503,1,월세,0,4000,45,한양대입구,160
연립다세대,202503,20,월세,0,10000,30,왕십리,376
연립다세대,202503,3,월세,0,2000,19,왕십리,427
연립다세대,202503,10,월세,0,15000,50,왕십리,266
연립다세대,202503,10,월세,0,15000,50,왕십리,266
아파트,202503,21,매매,162000,0,0,왕십리,11
아파트,202503,21,매매,165000,0,0,왕십리,11
아파트,202503,14,매매,135000,0,0,왕십리,11
아파트,202503,4,매매,150000,0,0,왕십리,11
아파트,202503,15,전세,0,70000,0,왕십리,11
아파트,202503,13,전세,0,84000,0,왕십리,11
아파트,202503,9,전세,0,77000,0,왕십리,11
아파트,202503,7,월세,0,20000,160,왕십리,11
아파트,202503,1,월세,0,10000,180,왕십리,11
연립다세대,202503,12,전세,0,23000,0,왕십리,11
오피스텔,202503,8,매매,16000,0,0,왕십리,201
오피스텔,202503,28,전세,0,36960,0,왕십리,72
오피스텔,202503,10,전세,0,23000,0,왕십리,24
오피스텔,202503,1,월세,0,1000,69,왕십리,24
오피스텔,202503,6,매매,29500,0,0,왕십리,101
오피스텔,202503,19,전세,0,35000,0,왕십리,101
연립다세대,202503,3,월세,0,3000,59,행당,195
연립다세대,202503,29,매매,53000,0,0,행당,178
연립다세대,202503,21,매매,52000,0,0,행당,178
연립다세대,202503,17,전세,0,22000,0,행당,178
연립다세대,202503,14,매매,60500,0,0,왕십리,189
연립다세대,202503,7,전세,0,500,0,행당,209
연립다세대,202503,5,전세,0,26000,0,행당,150
연립다세대,202503,15,전세,0,34000,0,행당,112
연립다세대,202503,21,전세,0,38000,0,행당,82
아파트,202503,29,매매,93500,0,0,응봉,361
아파트,202503,27,매매,107000,0,0,응봉,361
아파트,202503,22,매매,82000,0,0,응봉,361
아파트,202503,15,매매,90000,0,0,응봉,361
아파트,202503,9,매매,129000,0,0,응봉,361
아파트,202503,9,매매,119000,0,0,응봉,361
아파트,202503,8,매매,109000,0,0,응봉,361
아파트,202503,8,매매,99000,0,0,응봉,361
아파트,202503,8,매매,102500,0,0,응봉,361
아파트,202503,6,매매,91000,0,0,응봉,361
아파트,202503,29,전세,0,56000,0,응봉,361
아파트,202503,29,월세,0,30000,53,응봉,361
아파트,202503,21,전세,0,34600,0,응봉,361
아파트,202503,15,전세,0,42500,0,응봉,361
아파트,202503,15,전세,0,42500,0,응봉,361
아파트,202503,8,전세,0,37275,0,응봉,361
아파트,202503,8,전세,0,44100,0,응봉,361
아파트,202503,5,전세,0,34587,0,응봉,361
아파트,202503,3,전세,0,42500,0,응봉,361
아파트,202503,1,전세,0,58000,0,응봉,361
아파트,202503,22,매매,92000,0,0,왕십리,145
아파트,202503,20,매매,94500,0,0,왕십리,145
아파트,202503,15,매매,95000,0,0,왕십리,145
아파트,202503,31,전세,0,56000,0,왕십리,145
아파트,202503,28,전세,0,55000,0,왕십리,145
아파트,202503,22,전세,0,43000,0,왕십리,145
아파트,202503,22,월세,0,10000,200,왕십리,145
아파트,202503,19,전세,0,43000,0,왕십리,145
아파트,202503,15,전세,0,60000,0,왕십리,145
아파트,202503,15,전세,0,60000,0,왕십리,145
아파트,202503,13,전세,0,47000,0,왕십리,145
아파트,202503,28,매매,137000,0,0,행당,11
아파트,202503,28,매매,159000,0,0,행당,11
아파트,202503,28,매매,119800,0,0,행당,11
아파트,202503,22,매매,139900,0,0,행당,11
아파트,202503,22,매매,158500,0,0,행당,11
아파트,202503,22,매매,134000,0,0,행당,11
아파트,202503,21,매매,116000,0,0,행당,11
아파트,202503,21,매매,136500,0,0,행당,11
아파트,202503,18,매매,106000,0,0,행당,11
아파트,202503,18,매매,139000,0,0,행당,11
아파트,202503,15,매매,144000,0,0,행당,11
아파트,202503,15,매매,150000,0,0,행당,11
아파트,202503,12,매매,113000,0,0,행당,11
아파트,202503,8,매매,113500,0,0,행당,11
아파트,202503,8,매매,116300,0,0,행당,11
아파트,202503,4,매매,135000,0,0,행당,11
아파트,202503,3,매매,110300,0,0,행당,11
아파트,202503,3,매매,118000,0,0,행당,11
아파트,202503,1,매매,147000,0,0,행당,11
아파트,202503,30,전세,0,70000,0,행당,11
아파트,202503,30,전세,0,70000,0,행당,11
아파트,202503,29,월세,0,5000,200,행당,11
아파트,202503,27,전세,0,35000,0,행당,11
아파트,202503,26,전세,0,48300,0,행당,11
아파트,202503,25,월세,0,10000,170,행당,11
아파트,202503,25,월세,0,15000,139,행당,11
아파트,202503,24,월세,0,50000,100,행당,11
아파트,202503,22,월세,0,10000,180,행당,11
아파트,202503,22,월세,0,37000,70,행당,11
아파트,202503,22,월세,0,25000,89,행당,11
아파트,202503,22,전세,0,46200,0,행당,11
아파트,202503,21,전세,0,53500,0,행당,11
아파트,202503,20,전세,0,80000,0,행당,11
아파트,202503,18,전세,0,45150,0,행당,11
아파트,202503,18,전세,0,73000,0,행당,11
아파트,202503,18,전세,0,45150,0,행당,11
아파트,202503,15,월세,0,5000,230,행당,11
아파트,202503,14,전세,0,48300,0,행당,11
아파트,202503,14,전세,0,74000,0,행당,11
아파트,202503,13,전세,0,62000,0,행당,11
아파트,202503,13,전세,0,70000,0,행당,11
아파트,202503,10,월세,0,10000,159,행당,11
아파트,202503,9,전세,0,58000,0,행당,11
아파트,202503,8,전세,0,47460,0,행당,11
아파트,202503,8,전세,0,59000,0,행당,11
아파트,202503,8,전세,0,44000,0,행당,11
아파트,202503,8,전세,0,59850,0,행당,11
아파트,202503,8,월세,0,10000,230,행당,11
아파트,202503,8,전세,0,60000,0,행당,11
아파트,202503,5,전세,0,52500,0,행당,11
아파트,202503,3,월세,0,5000,205,행당,11
아파트,202503,2,월세,0,50000,70,행당,11
아파트,202503,1,전세,0,80000,0,행당,11
아파트,202503,26,월세,0,1176,15,행당,251
아파트,202503,26,매매,163000,0,0,행당,5
아파트,202503,24,매매,132000,0,0,행당,5
아파트,202503,23,매매,132500,0,0,행당,5
아파트,202503,22,매매,128500,0,0,행당,5
아파트,202503,22,매매,130000,0,0,행당,5
아파트,202503,22,매매,131500,0,0,행당,5
아파트,202503,22,매매,110000,0,0,행당,5
아파트,202503,20,매매,129000,0,0,행당,5
아파트,202503,18,매매,123500,0,0,행당,5
아파트,202503,18,매매,128000,0,0,행당,5
아파트,202503,16,매매,135000,0,0,행당,5
아파트,202503,16,매매,110000,0,0,행당,5
아파트,202503,16,매매,152000,0,0,행당,5
아파트,202503,15,매매,112000,0,0,행당,5
아파트,202503,15,매매,132500,0,0,행당,5
아파트,202503,15,매매,121000,0,0,행당,5
아파트,202503,15,매매,110000,0,0,행당,5
아파트,202503,15,매매,116000,0,0,행당,5
아파트,202503,15,매매,127500,0,0,행당,5
아파트,202503,15,매매,114000,0,0,행당,5
아파트,202503,15,매매,117000,0,0,행당,5
아파트,202503,12,매매,118000,0,0,행당,5
아파트,202503,11,매매,113500,0,0,행당,5
아파트,202503,10,매매,133500,0,0,행당,5
아파트,202503,10,매매,128000,0,0,행당,5
아파트,202503,8,매매,136500,0,0,행당,5
아파트,202503,8,매매,112500,0,0,행당,5
아파트,202503,8,매매,110500,0,0,행당,5
아파트,202503,8,매매,114000,0,0,행당,5
아파트,202503,8,매매,104000,0,0,행당,5
아파트,202503,8,매매,128500,0,0,행당,5
아파트,202503,7,매매,157000,0,0,행당,5
아파트,202503,1,매매,114500,0,0,행당,5
아파트,202503,29,전세,0,52500,0,행당,5
아파트,202503,28,전세,0,42000,0,행당,5
아파트,202503,28,월세,0,20000,98,행당,5
아파트,202503,27,전세,0,58800,0,행당,5
아파트,202503,26,전세,0,51000,0,행당,5
아파트,202503,26,전세,0,50400,0,행당,5
아파트,202503,22,전세,0,59000,0,행당,5
아파트,202503,22,전세,0,69000,0,행당,5
아파트,202503,22,전세,0,67000,0,행당,5
아파트,202503,22,전세,0,55500,0,행당,5
아파트,202503,21,월세,0,7000,175,행당,5
아파트,202503,20,월세,0,20000,109,행당,5
아파트,202503,19,전세,0,65000,0,행당,5
아파트,202503,19,월세,0,35000,80,행당,5
아파트,202503,19,월세,0,10000,155,행당,5
아파트,202503,19,전세,0,83000,0,행당,5
아파트,202503,18,전세,0,85000,0,행당,5
아파트,202503,18,전세,0,53000,0,행당,5
아파트,202503,18,전세,0,68250,0,행당,5
아파트,202503,15,월세,0,30000,90,행당,5
아파트,202503,15,전세,0,68000,0,행당,5
아파트,202503,15,전세,0,53000,0,행당,5
아파트,202503,15,전세,0,60000,0,행당,5
아파트,202503,13,전세,0,61354,0,행당,5
아파트,202503,12,전세,0,60000,0,행당,5
아파트,202503,11,전세,0,47250,0,행당,5
아파트,202503,10,전세,0,52500,0,행당,5
아파트,202503,9,전세,0,78500,0,행당,5
아파트,202503,8,월세,0,40000,29,행당,5
아파트,202503,8,전세,0,75000,0,행당,5
아파트,202503,8,전세,0,58800,0,행당,5
아파트,202503,6,전세,0,57750,0,행당,5
아파트,202503,4,전세,0,55000,0,행당,5
아파트,202503,31,매매,150000,0,0,응봉,324
아파트,202503,29,매매,119000,0,0,응봉,324
아파트,202503,27,매매,117500,0,0,응봉,324
아파트,202503,22,매매,156000,0,0,응봉,324
아파트,202503,22,매매,147000,0,0,응봉,324
아파트,202503,18,매매,143000,0,0,응봉,324
아파트,202503,16,매매,154000,0,0,응봉,324
아파트,202503,8,매매,109000,0,0,응봉,324
아파트,202503,8,매매,117000,0,0,응봉,324
아파트,202503,8,매매,130000,0,0,응봉,324
아파트,202503,7,매매,137000,0,0,응봉,324
아파트,202503,6,매매,127000,0,0,응봉,324
아파트,202503,3,매매,137000,0,0,응봉,324
아파트,202503,1,매매,125000,0,0,응봉,324
아파트,202503,1,매매,124500,0,0,응봉,324
아파트,202503,31,월세,0,55000,40,응봉,324
아파트,202503,30,전세,0,73000,0,응봉,324
아파트,202503,20,전세,0,46000,0,응봉,324
아파트,202503,17,월세,0,30000,105,응봉,324
아파트,202503,15,전세,0,57000,0,응봉,324
아파트,202503,15,전세,0,73000,0,응봉,324
아파트,202503,14,전세,0,62000,0,응봉,324
아파트,202503,12,전세,0,57000,0,응봉,324
아파트,202503,7,전세,0,68000,0,응봉,324
아파트,202503,5,월세,0,10000,250,응봉,324
아파트,202503,1,전세,0,63000,0,응봉,324
아파트,202503,18,전세,0,4656,0,응봉,324
아파트,202503,17,전세,0,4656,0,응봉,324
아파트,202503,8,매매,108000,0,0,행당,0
아파트,202503,27,전세,0,60000,0,행당,0
아파트,202503,27,전세,0,60000,0,행당,0
아파트,202503,21,전세,0,49800,0,행당,0
아파트,202503,15,전세,0,52500,0,행당,0
아파트,202503,15,전세,0,52500,0,행당,0
아파트,202503,6,전세,0,70350,0,행당,0
아파트,202503,21,매매,147500,0,0,행당,47
아파트,202503,15,매매,131500,0,0,행당,47
아파트,202503,10,매매,148000,0,0,행당,47
아파트,202503,27,월세,0,10000,250,행당,47
아파트,202503,27,월세,0,79000,45,행당,47
아파트,202503,21,월세,0,7000,168,행당,47
아파트,202503,13,월세,0,10000,250,행당,47
아파트,202503,8,전세,0,68250,0,행당,47
아파트,202503,6,전세,0,70000,0,행당,47
아파트,202503,5,월세,0,30000,200,행당,47
아파트,202503,22,매매,138000,0,0,행당,258
아파트,202503,20,매매,138000,0,0,행당,258
아파트,202503,15,매매,120000,0,0,행당,258
아파트,202503,15,매매,135000,0,0,행당,258
아파트,202503,3,매매,110500,0,0,행당,258
아파트,202503,31,전세,0,70000,0,행당,258
아파트,202503,29,월세,0,59900,55,행당,258
아파트,202503,21,전세,0,71000,0,행당,258
아파트,202503,17,전세,0,52500,0,행당,258
아파트,202503,14,월세,0,20000,180,행당,258
아파트,202503,12,전세,0,55000,0,행당,258
